place_name,place_id,price_level,avg_stars,place_popularity,meal_delivery,meal_takeaway,restaurant,bar,cafe,delivery_takeaway,bar_cafe,id,user_name,stars,value_date,unit_date,days_ago,text,user_popularity,is_player,month_past_covid,is_covid,covid_magnitude 
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ08yc05nEAE,Raffaele Fiorentino,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0ptU2FBEAE,Andrea De Rosa,4,a,year,365,"(Translated by Google) Cute and informal place .. pizzas, fried, however substantial food. Maybe a little too salty in general. But many pizzas do this to me, I don't know. In general I ate well and I go back willingly (Original) Posto …",2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0tuX3ZRRRAB,Paola P.,5,a,year,365,(Translated by Google) GLOBALLY GOOD !! (Original) GLOBALMENTE OTTIMI!!,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUQwbnVhXzV3RRAB,Giuseppe Ungaretti,5,a,year,365,(Translated by Google) Pecca: always full (Original) Pecca: sempre pieno,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0lYYlF3EAE,Gionathan Pignata,4,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0puNi1RRRAB,marco1969.,4,a,year,365,"(Translated by Google) Tried promo too good to go. Good quality sweets, decent pizza (Original) Provato con promo too good to go..dolci di buona qualità,pizzetta discreta",3,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0xtdGJ3EAE,Raffy 81,5,a,year,365,,2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ01XRTl3RRAB,Martin Law,5,a,year,365,"(Translated by Google) Serving food at the table without content, surrounded by fairy-tale and sometimes ridiculous descriptions is a common practice these days, but doing it silently with the conscience of those who make gastronomy a …",1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUQwNW9XQmV3EAE,Daniela murgia,4,a,year,365,,2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ05uc1B3EAE,porzia giudice,5,a,year,365,,2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNOE9EV1dnEAE,Albert,5,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0tITkh3EAE,Claudia Pelosi,4,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ09HaHZ3RRAB,Valeria Esposito,4,a,year,365,(Translated by Google) Always good with honest prices. It is the classic Neapolitan pizzeria that also makes fish dishes. Friendly staff. Simple and informal environment. (Original) Sempre buono con prezzi onesti. È la classica pizzeria napoletana che fa anche piatti di pesce. Personale gentile. Ambiente semplice e informale.,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUQwa3VmZjNnRRAB,Vincenzo Cuorvo,5,a,year,365,(Translated by Google) Great (Original) Ottimo,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ09YQUtBEAE,xxx yyy -zzz,5,a,year,365,(Translated by Google) Best bar in the world. Never drank a cappuccino so good and aesthetically beautiful !!! (Original) Migliore bar del mondo. Mai bevuto un cappuccino così buono e bello esteticamente!!!,3,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ05tN1lBEAE,Andrijana G.,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ05tVENREAE,Roy Esposito,5,a,year,365,"(Translated by Google) Great, super breakfast, cakes and pizzas are truly special, not only for breakfast and typical Neapolitan, the prices are great, all very fresh, local, friendly and clean, the staff friendly and likeable. (Original) …",2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUQwek1qekxnEAE,Antonio Bracci,4,a,year,365,"(Translated by Google) What to add? I like their pizza, always attentive to the customer and his satisfaction. (Original) Cosa aggiungere? a me la loro pizza piace, sempre attenti al cliente e alla sua soddisfazione.",3,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUQwak82bGh3RRAB,AnnaGio Lipari,4,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUQwMk51dm1nRRAB,thinker k,5,a,year,365,,2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUQwc01fVGF3EAE,tomas basso,5,a,year,365,"(Translated by Google) Fresh mozzarella, delicious gnocchi and artfully made parmesan (Original) Mozzarella fresca, gnocchi golosi e una parmigiana fatta ad arte",2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ1BYdG5BRRAB,Francesco Gibelli,5,a,year,365,"(Translated by Google) Lunch break with pizza menu: 9.5 pizza of your choice, water and two pastries. The Neapolitan pizza is excellent, as well as the pastries from the homonymous pastry shop opposite. Recommended (Original) Pausa pranzo …",2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUQwb0tDLWFnEAE,La Basil,5,a,year,365,"Frutti di mare, pizza, wine and the world is good. Come, eat, be happy!",3,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUQwd0xQTElREAE,Manuelito 77,5,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0ltTWtnRRAB,Croko Rocco,5,a,year,365,(Translated by Google) Every day you are spoiled for choice at breakfast time. And the bartender is always ready to pamper you. (Original) Ogni giorno hai l'imbarazzo della scelta al momento della colazione.. E il barista è sempre pronto a coccolarti.,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUMwOTdYMjJBRRAB,Silvia Barbieri,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0lYQlRREAE,Miki Bascone,4,a,year,365,(Translated by Google) Excellent Neapolitan specialties. (Original) Ottime specialità napoletane.,3,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ05uMkRBEAE,Daniele camuffo ʎɔıuıɥS,5,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUMwaTdHTmpBRRAB,Maria Chieppa,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUMwczRYZHRBRRAB,Mauro Gallo stampino,4,a,year,365,"(Translated by Google) I have been here a couple of times and have always had pizza, which I have to say is the best in the whole area !! (Original) Sono stato qui un paio di volte e ho sempre preso la pizza che devo dire essere la migliore di tutta la zona!!molta cortesia e posto carino!consigliato",2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0tHeElREAE,EddieNoise,5,a,year,365,"(Translated by Google) Always lived in this area but I never managed to go there until today. Very nice and welcoming place, very warm and friendly staff, we chose a chocolate and under the advice a new and personal recipe! The chocolate …",1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0pta1pBEAE,Giorgia Scozzaro,5,a,year,365,"(Translated by Google) Very good hot chocolate, nothing to do with the usual ones. Very nice restaurant and very kind staff and owner. I will come back sincerely (Original) Cioccolata calda buonissima, nulla a che fare con le solite distribuite. Locale molto carino e personale e proprietario molto gentili. Tornerò sinceramente",1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUMwOWFtTDdnRRAB,tell ina,4,a,year,365,(Translated by Google) Very good pizza! (Original) Pizza molto buona!,3,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUMwcGJtaVpBEAE,Carmela Salierno,1,a,year,365,(Translated by Google) the first ordered was salty (Original) il primo ordinato era salatissimo,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0tPODRnRRAB,Nunzia Luccio,5,a,year,365,(Translated by Google) If at the bar you need breakfast with a glass of water ..... Nn The owner may be that Neapolitan ☺️☺️ (Original) Se al bar ti servono la colazione con l'omaggio di un bicchiere d'acqua..... Il proprietario nn può essere che napoletano ☺️☺️,2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ05HVV9BRRAB,Davide Donzelli,5,a,year,365,(Translated by Google) What good the sciuscià desserts (Original) Che buoni i dolci da sciuscià,3,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUMwX3RiTGdRRRAB,barbara parracino,5,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUMwN29HZ3ZnRRAB,Federica Virgilio,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0tHODlBRRAB,Roberto Biondi,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0ptMDZRRRAB,Sergio Scarinzi,3,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUMwOHF6eTJRRRAB,Fede Bonons,4,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUMwc3Z1UkRnEAE,Corrado Rapali,5,a,year,365,(Translated by Google) Stupendous (Original) Stupendo,3,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUMwNHB1SmFBEAE,Elias Murgia,3,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0ozLWlBRRAB,Rosario Turco,5,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0syQmFnEAE,Pietro Carminati,4,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ01QTVl3EAE,Aleksandra Borys,4,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0xIVjdnRRAB,angelo palladino,5,a,year,365,(Translated by Google) Naples and freshness in Milan (Original) Napoli e freschezza a milano,3,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURVdjVPVmhBRRAB,Lo,5,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURVcl8tRGlnRRAB,RosaMaria Sakagushi,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0oyMmRBEAE,Mario Achilli,4,a,year,365,,2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ05YVTdRRRAB,Fausto Villani,4,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0pIcDlRRRAB,Federica Berlan,5,a,year,365,"(Translated by Google) As always a guarantee, we come back whenever we can. All very good, always fresh products, generous portions, honest prices and always attentive and helpful staff (Original) Come sempre una garanzia, ci torniamo ogni …",1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURVODRYSjR3RRAB,Stefano Rocco,4,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0ptM3hnRRAB,Maurizio Cimino,5,a,year,365,(Translated by Google) Great pizza (Original) Pizza ottima,2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0tYQmt3RRAB,maxime G,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ05ub09BEAE,Dado,3,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ04zeUZREAE,Dario Rimpici,5,a,year,365,"(Translated by Google) Clean furnished with kindness, good food liking. (Original) Pulito fornito di gentilezza,simpatia buon cibo.",1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURVcFppV2JBEAE,Ioan Greavu,5,a,year,365,Great food and service!,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0pIc3VBRRAB,Antonio G,5,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURVb2REX3VRRRAB,Alessandro Maestranzi,4,a,year,365,(Translated by Google) Great (Original) Ottimo,2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ09IYUF3EAE,Andrea Di Vittorio,4,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURVMnFuRFpREAE,Lucia Rampino,5,a,year,365,,2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURVc29YZ2d3RRAB,massimo pellegri,4,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ05tNTNBRRAB,Raffaele Giura,4,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURVMUx2TTFRRRAB,Pietro Gennari,5,a,year,365,(Translated by Google) Good polite staff good food (Original) Buon cibo personale gentile educato,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURVMk02SklnEAE,Annita Giordano,5,a,year,365,"(Translated by Google) Cozy place, very attentive service and very kind waiters. We will be back soon. Greetings from Lugano (Original) Locale accogliente, servizio molto attento e camerieri gentilissimi. Ci ritorneremo presto. Un saluto da Lugano",2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURVa1BlSjdnRRAB,Anto Gio,5,a,year,365,"(Translated by Google) We are. States today, I have to say frankly, everything is excellent. Appetizer for pizza and pasta dishes, sublime. Deserved 5-star dessert soon (Original) Siamo. Stati oggi, devo dire francamente tutto ottimo sia Antipasto pizza e primi piatti, sublime il. Dessert 5 stelle meritatissime a presto",2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ01QdUFnEAE,Nicola Baratta Android,5,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ01uMUd3EAE,Riccardo Bonanno,5,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ1BHX0pnEAE,Marco Dsoft,3,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0lXd1h3EAE,Giovanni De Rosa,5,a,year,365,"(Translated by Google) Courtesy, quality and we know how to do (Original) Cortesia, qualita' e ci sanno fare",2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUNVbDU3NUp3EAE,tony tony,3,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0tPOWVBEAE,D'Agostino Alberto,4,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0tPSDlBRRAB,elza matanga,5,a,year,365,,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUNVazh2dVdnEAE,Roberto Anceschi,3,a,year,365,(Translated by Google) Always the same menu (Original) Sempre lo stesso menù,2,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0luX3BRRRAB,Giulia Pettorali,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ1BHWDd3RRAB,Isabella Kaus,5,a,year,365,"(Translated by Google) I really like this Pizzeria Restaurant. A piece of real Naples in Milan. Authentic pizza, and I still have to try fried pizza pizza! For dishes there is only a good choice of Parthenopean cuisine, all doc. The …",2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ09PSHhnRRAB,Anthony Galloppo,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0pPdTl3RRAB,Ilaria Salvo,4,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUNVZ2UtUjBRRRAB,Marco Guadagnini,5,a,year,365,(Translated by Google) Always great. Coffee UNBEATABLE! (Original) Sempre ottimo. Caffè INSUPERABILE!,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUNVZ2NEOFRnEAE,Giorgio Marinaccio,4,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSURNZ0wzZDFBRRAB,Maria Savinelli,3,a,year,365,(Translated by Google) Good coffee and sweets. Service extremely unfriendly (Original) Buono il caffè e i dolcetti . Servizio oltremodo scortese,3,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSUNVZ3NyUlNnEAE,Maria Cristina Pastore,5,a,year,365,,1,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ01uLUVREAE,Claudio Conte,5,a,year,365,(Translated by Google) Positive personal experience very kind pizza and very good first courses Excellent desserts from their pastry shop We will certainly return with friends too (Original) Esperienza positiva personale gentilissimo pizza …,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ01tRWF3EAE,Roberto Consoli,5,a,year,365,(Translated by Google) fantastic dishes typical Neapolitan pizza pastry outstanding 10 honors (Original) Piatti tipici napoletani fantastici pizza eccezionale pasticceria 10 e lode,2,0,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChdDSUhNMG9nS0VJQ0FnSUNVeE96RXR3RRAB,Lucrezia Frigione,5,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0tQdEtREAE,Łukasz Cygan,5,a,year,365,I would give 6 stars if I could,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURNZ0wyblBnEAE,Іванна Фербей,3,a,year,365,,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURray1TQ1l3EAE,Landolfo Susenna,5,a,year,365,(Translated by Google) I'm ecstatic (Original) Sono estasiato,1,1,-1,0,0
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,3,True,True,True,False,False,True,False,ChZDSUhNMG9nS0VJQ0FnSURrN2FTQlp3EAE,Nicola Serratore,5,a,year,365,,2,0,-1,0,0
