name,place_id,price_level,rating,user_ratings_total,meal_delivery,meal_takeaway,restaurant,bar,cafe,id,user,is_elite,rank,text,stars,value_date,unit_date,days_ago,month_past_covid,is_covid,popularity 
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUM4aWZQMW1RRRAB,Giulio Riva,1,56,(Translated by Google) Nice particular room with internal garden. Live music and good food. I advise! (Original) Bel locale particolare con giardino interno. Musica dal vivo e buona cucina. Lo consiglio!,5,7,months,210,4,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUM4aWVQZ2pBRRAB,Livius Wild,0,52,Yesss,4,7,months,210,4,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUM4X29hSzJnRRAB,Enrico Boidi,0,461,,4,7,months,210,4,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUM4dnF6bVh3EAE,Valeria Murru,0,45,,5,7,months,210,4,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUM4cHAzVFBBEAE,Daniele Demattè,1,5,,5,8,months,240,3,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUM4Z3VtWS1nRRAB,DB,0,19,,5,8,months,240,3,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUM4MUthYVpBEAE,Andrea Colombo,1,9,(Translated by Google) Can you enter with a polite dog? (Original) Si può entrare con un cane educato?,3,8,months,240,3,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURja2Y2VXFBRRAB,Roberta Di Liddo,0,33,(Translated by Google) Too expensive compared to the service and quality of the products. (Original) Troppo caro rispetto al servizio e qualità dei prodotti.,2,8,months,240,3,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURjam8zOHNnRRAB,Filippo Masi,1,7,,4,8,months,240,3,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURjMXZ6QUJBEAE,Elena Togni,1,9,"(Translated by Google) Very casual place suitable for all ages, courteous staff great food (Original) Posto molto informale adatto a tutte le età, personale cortese cibo ottimo",5,8,months,240,3,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURjb3RMeHRnRRAB,Luca Sportelli,0,100,(Translated by Google) A lovely place in the center of Milan !! (Original) Un posto incantevole nel centro di Milano!!,5,9,months,270,2,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURjX01yVFh3EAE,Marta Mattaini,0,95,,5,9,months,270,2,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURjOUlXQW93RRAB,Ivan Dell'anna,0,0,,5,9,months,270,2,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURjMUoydnBBRRAB,Alberto Pierro,0,27,,4,9,months,270,2,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURjNUxpUzhRRRAB,Laura Fostera,0,0,,4,9,months,270,2,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURjcE5UcWpRRRAB,Giorgia Iovene,1,2,,5,9,months,270,2,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURjME1TWGVREAE,Matilde Ortona,0,24,(Translated by Google) An island in Milan (Original) Un isola a milano,5,9,months,270,2,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNjMFo2dkdBEAE,maria giuseppina valenti,1,2,,2,11,months,330,0,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURzbWZUZFdREAE,Nicolas D'Amico,0,11,,5,11,months,330,0,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURzcWNxbFZREAE,Mattia Pompei,0,0,,4,11,months,330,0,1,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURzbnZUS01REAE,Petar Trendafilov,0,37,Very nice atmosphere in the backyard when it's warm outside.,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURzNXBpbFpnEAE,Mario Privitera,0,2,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURzMHFydW1BRRAB,Maria Teresa Catturini,1,3,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURzelBmSDB3RRAB,Carmen Ferrelli,1,1,,3,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURzaks3Q1JnEAE,Giulio G,1,3,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURzaktDQTRnRRAB,Studente in Crisi,0,477,(Translated by Google) Ok (Original) Ok,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURzMU9HVTFnRRAB,massimiliano cavallo,0,0,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURzdVBIRlJBEAE,Daniele Donzelli,1,8,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURzMk9uN2NnEAE,Giovanni Adabbo,1,1,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURzbUxpM3NBRRAB,Carlotta Carminati,0,0,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURzOEplaEtnEAE,Federica Fiore,0,0,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURzOEplTW93RRAB,Marco Barbagallo,0,0,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURzMEplbkRREAE,tiqqun coe,0,52,,3,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURzME1XYUh3EAE,mario marconetti,1,5,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURza05EU19BRRAB,Giovanni Bettinazzi,1,10,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURzZ0k2Z2hnRRAB,Lorenzo Foggetti,1,2,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNzN18tX3FnRRAB,David Rainò,0,21,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzMS1hZ1ZnEAE,stefano bariani,0,57,(Translated by Google) Beautiful circle as it once was (Original) Bellissimo circolo come una volta,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzNThQU0xBEAE,Francesca Florio,1,11,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzcDllNkZnEAE,V,0,1,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURVMWZTMDZ3RRAB,Michela Molinelli,0,51,"(Translated by Google) beautiful retro place, You can breathe the air of a Milan that no longer exists ♥ ️ A door to the authenticity of dishes and people, Nunzio the owner is an exquisite person Highly recommended, if you want an informal …",5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzcDh5dWVREAE,Filippo Patelli,0,172,(Translated by Google) Beautiful and hidden (Original) Bello e nascosto,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNzLThPR3pnRRAB,Melania Forgione,1,5,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzLThQeWV3EAE,francesco,0,77,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzdy12YkZ3EAE,Federico Zonetti,0,30,,3,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNzbmFDdmp3RRAB,Sara Massari,1,3,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzdGF6YWRBEAE,Mei Ling Jang,0,5,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzdWRmc1NREAE,Mauro Puleo,0,7,(Translated by Google) One of my favorite places in Milan .. (Original) Uno dei miei posti preferiti di Milano..,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNVcWZMT3pBRRAB,Natale Candolo,1,4,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzdnJtVFZBEAE,Fabrizio,0,44,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzbnBMR1FREAE,Patrizio Pallicca,1,8,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNzcnQ2dWh3RRAB,Lena Pisani,0,31,"(Translated by Google) Deor very nice, the atmosphere is informal and not set, perhaps less suitable for a romantic evening ... but it feels really good! One of the few places in town that doesn't mind :) (Original) Deor molto carino, …",5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzenFyM0VREAE,Fulvio Cimino,1,7,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNzbHE2dGxBRRAB,Ilaria Cattaneo,0,21,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzaXNtcGZnEAE,Arnaud Piette,0,0,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNzOHI2VHJRRRAB,Silvia Zamboni,0,17,,3,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNzNHVpZjVRRRAB,Guido Dallago,0,13,(Translated by Google) Country atmosphere in the center of Milan. The inner courtyard is beautiful and there are board games to pass the time. (Original) Atmosfera di paese in pieno centro di milano. Il cortile interno e bellissimo e ci sono giochi da tavolo per passare il tempo.,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzOU5yWlJBEAE,Ale Bora,1,1,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzbElDZEd3EAE,Francesca Gissi,0,17,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzcFB5aFFREAE,Rino Spanu,0,5,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzeE1XUmZREAE,Paolo Robaudi,0,110,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzLUpMZEdnEAE,Marco Soria,0,15,"(Translated by Google) Trattoria as it once was, good quality / price ratio. very limited list, but what do you expect. Crowded, book. (Original) Trattoria come una volta, ottimo rapporto qualità/prezzo. Lista molto limitata ma cosa pretendete. Affollato, prenotare.",5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNzMkppVVpBEAE,Valeria Lanza,0,24,,3,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURNdjctQUxREAE,Alessandro Rapisarda,0,3,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNbF95Um5RRRAB,Silvio Bettinelli,1,8,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURNaDdUbVhnEAE,Maurizio Rocca,0,63,"(Translated by Google) It is a beautiful place, they treated me well and in spite of my wheelchair they welcomed me. The bathroom is perfect, the staff is exquisite. I will definitely go back (Original) È un posto bellissimo, mi hanno …",4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNbV9IUC1RRRAB,zakaria bounegab,0,162,"(Translated by Google) I love the club of fighters, a quiet place to spend an evening in the company of friends. On weekends it is crowded, and not closing late, but for a drink and a game of pool is definitely perfect! (Original) Adoro il …",5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURNaV9QeVhREAE,Enrica Dell'Anna,0,0,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURNODlTOVNREAE,Federico Simonetti,0,6,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNazRUUmdBRRAB,Riccardo Fallini,0,127,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURNM2ZmckpREAE,Carolina Gheri,0,396,"(Translated by Google) A real club, a rare commodity to find in Milan, especially if we consider the area. Although it has become popular, it manages to lie the spirit that distinguishes this type of place. From spring onwards you can enjoy …",4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURNemVxc2N3EAE,Chiara Maggio,0,84,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNMWNMRjV3RRAB,Federico Maiocchi,0,25,(Translated by Google) Pretty cool!! (Original) Una figata!!,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNeGVQOW13RRAB,Stella Laurenzi,1,6,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNeWZDdmd3RRAB,PAOLA FUZIO,0,0,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNcnVmOXFBRRAB,Donald Emeka Achugo,0,23,,3,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNbHRUb2xRRRAB,Sara Jane Ghiotti,0,31,(Translated by Google) Real place (Original) Luogo vero,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNOUpfWnp3RRAB,Massimo Crotti,0,60,"(Translated by Google) Historic place that seems frozen in time, halfway between the Arci club with billiards at the entrance (but without a card) and an old restaurant. Particularly pleasant in the spring and summer season thanks to the …",4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURNMG9uUk1BEAE,CeRi,0,27,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNdk1PVWdRRRAB,Gabriela Ontiveros Olguin,1,4,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURNbk5lTEt3EAE,Francesco De Martino,0,6,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNek83NTJRRRAB,Alessandro Santambrogio,0,14,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNbEtxVG53RRAB,MARGHERITA M.,0,63,"(Translated by Google) Place of other times but fascinating. We eat, drink, play billiards, table tennis and table football. (Original) Luogo d'altri tempi ma fascinoso. Si mangia, si beve, si gioca a biliardo, ping pong e biliardino.",5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSURNOE1qbHZ3RRAB,Sara Nicosia,1,21,"(Translated by Google) alternative and very suggestive Locale. Recommended!!! If we really want to be fussy during onvernale would need to put some of the heat lamp in the more, since much of the restaurant is outside with the magnificent …",4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURNNE8yUk1nEAE,Francesco Ballabio,0,163,(Translated by Google) Beautiful. Rustic. Milanes. A Christmas dinner with bows. I advise. (Original) Bello. Rustico. Milanes. Una cena di Natale coi fiocchi. Lo consiglio.,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSURNd1Bqc0FREAE,Rosa Silvestri,0,11,"(Translated by Google) If you look for a place like this in the city, you certainly won't find it! The originality that distinguishes it is unique but the top is the kitchen, you will no longer be able to do without it. The prices are up to …",5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNNX19MbTh3RRAB,Piero M. Bianchi,0,7,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNNXzRLSmtnRRAB,alessandro pesarini,1,3,"(Translated by Google) I always come here, if there wasn't the mythical waitress Ukraine wouldn't be a big party. ❤️ (Original) Vengo sempre qua, se non ci fosse la mitica cameriera Ucraina non sarebbe festa grande. ❤️",5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNNXzRqOXdBRRAB,Alessandro Rocchetti,1,33,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNNMzctMTBnRRAB,Athul Narayanan,0,45,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNNNzlEaFlBEAE,Sergio Pitrone,0,17,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNNeF92NTdBRRAB,Gianni Scaburri,1,6,(Translated by Google) The place is nice and the staff are nice. It is eaten almost in the dark and immersed in the casino bystanders at the counter and in the room. The prices are exaggerated above all for a kitchen among the worst …,1,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNNeDVPWnBnRRAB,Lorenzo Goldaniga,0,33,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNNaDh6cU53EAE,Giulia Della Rocca,1,1,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNNODdQOUZBEAE,Eleonora Arosio,1,2,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNNczhYUkh3EAE,Will Tag,0,87,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChdDSUhNMG9nS0VJQ0FnSUNNcy1IVjdnRRAB,Matteo B.,1,3,,4,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNNbmJ5Q0pnEAE,Amato Davide Ressa,0,0,,5,a,year,365,-1,0,2
Circolo degli Alpini,ChIJAZ9qxjbBhkcRHwgpb2UVHmA,,4.4,362,False,False,True,False,True,ChZDSUhNMG9nS0VJQ0FnSUNNamJIRWVREAE,Annalisa Arca,0,2,,4,a,year,365,-1,0,2
