place_name,place_id,price_level,avg_stars,place_popularity,meal_delivery,meal_takeaway,restaurant,bar,cafe,delivery_takeaway,bar_cafe,id,user_name,stars,value_date,unit_date,days_ago,text,user_popularity,is_player,month_past_covid,is_covid,covid_magnitude 
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQwbGJlaHdRRRAB,Antonio Ippolito,3,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQwd2RpQm9BRRAB,Delia,3,a,year,365,"(Translated by Google) C is written out Happy hour but there is no ... cutting boards, apperitive etc. (Original) C è scritto fuori Happy hour ma non c è...taglieri, apperitivo ecc",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQwX3ZhLWxRRRAB,Rosa Trivigno,5,a,year,365,,2,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUQwN3Bpd0h3EAE,Valeria Quintabà,4,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUQwcnBESU5BEAE,Giuseppe Bonifati,5,a,year,365,"(Translated by Google) excellent aperitif, different from the usual canals. Here they bring you stuff at the QUALITY table! (Original) ottimo aperitivo, diverso dal solito dei navigli. Qui ti portano roba al tavolo DI QUALITA'!",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQwbXNTZ3pBRRAB,Valerìì K,5,a,year,365,"(Translated by Google) SUITABLE FOR CELIACS AND LACTOSE INTOLERANTS. Very nice and cozy place; the staff is also very friendly and it makes it pleasant to spend the evening there. Good food, especially cocktails! (Original) ADATTO A …",3,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUQweXMtQ2Z3EAE,Alessia Contadini,2,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQwaXM3d293RRAB,Eleonora Garzia,5,a,year,365,(Translated by Google) A welcoming and personal restaurant that is really helpful! I ate a good pasticciotto from Lecce (Original) Locale accogliente e personale davvero disponibile! Ho mangiato un buon pasticciotto leccese,2,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQwc28tbWhRRRAB,Roberta Chimirri,4,a,year,365,"(Translated by Google) Aperitif with different variations (meat, fish and veg) and served at the table, therefore suitable for all those who do not like queues at the buffet. Not bad cocktail. Nice staff. I recommend booking. (Original) …",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQwakpic21nRRAB,Boxing Team Vittoria V.B.T 2016 MILANO,5,a,year,365,(Translated by Google) Beautiful (Original) Bello,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUQwMUpLM0VnEAE,4ndr34s,5,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQwNUptZnNBRRAB,Ivana Ouf,4,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUQwLUo2TFFREAE,Ti Ta,1,a,year,365,(Translated by Google) Very mediocre (Original) Molto mediocre,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQwcU1mOG1BRRAB,Dennis Randon,4,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQwaU91VG9BRRAB,sonia terranova,3,a,year,365,(Translated by Google) Nice place but there is a very grumpy waiter that makes you feel uncomfortable (Original) Carino il posto ma c'è u cameriere molto scorbutico che mette a disagio,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUQwNEliSVZBEAE,Jiří Vopelka,3,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUQwZ0pfa09REAE,Daniele,5,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSURZLXVhRzNBRRAB,DRAGO BIZANTINO,5,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwNzVQbHp3RRAB,Greta Magugliani,4,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwcjhfcGhRRRAB,Carmine Bianchini,5,a,year,365,"(Translated by Google) We eat really well, good chef. (Original) Si mangia davvero bene, brava chef.",1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUMwejdxMkJ3EAE,Alessandro Ortalda,4,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwNV9IS3Z3RRAB,Rod,4,a,year,365,(Translated by Google) Very good place and aperitif (not buffet). The mini burgers are delicious (Original) Locale carino e aperitivo (non buffet) molto buono. I mini hamburger sono deliziosi,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUMwNDV1T0FREAE,valentino,5,a,year,365,"(Translated by Google) Great prices, abundant and excellent food and cocktails! Bravi! 👍👌 (Original) Prezzi ottimi, cibo e cocktail abbondanti e ottimi! Bravi! 👍👌",1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwNF9qaF9BRRAB,Alessio Buccolo,4,a,year,365,"(Translated by Google) Different types of Aperitif served at the table: Base, Meat, Fish, Vegetarian. Prices from 10 to 15 euros. Ready for any alternative. Friendly staff! To try! (Original) Diverse tipologie di Aperitivo servite al …",3,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUMwdmREN1ZREAE,Faye De Guzman,5,a,year,365,(Translated by Google) Snacks to tease! (Original) Stuzzichini da stuzzicare !,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwbmZLbmx3RRAB,Arianna Alfieri,5,a,year,365,(Translated by Google) Roberto manages to make every place fantastic! (Original) Roberto riesce a rendere ogni luogo fantastico!,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwb2FTdHBnRRAB,Giuseppe Ricci,2,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwb2VEdnN3RRAB,Tommaso Calabrese,2,a,year,365,(Translated by Google) It is no longer the place it used to be. Up until about two years ago I would have given 5 stars. You would have drunk the best cocktail in Milan. Today I tell you it no longer makes sense to spend extra money to …,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUMwX3VlZlRnEAE,Paolo Assante,3,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwOXNIUnR3RRAB,Luca Carnevale,4,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwbHRtRXBBRRAB,alberto adelfio,4,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMweXVTdWpnRRAB,fabiola marziliano,4,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwX1BYVXJnRRAB,Matteo,2,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwbklmczZ3RRAB,lara milano,2,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwOU5PRC1RRRAB,patty ...,4,a,year,365,(Translated by Google) Good aperitif a little too noisy. (Original) Buon aperitivo un po'troppo rumoroso.,2,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUMweE5lbWVBEAE,Giuseppe Castaldo,5,a,year,365,"(Translated by Google) Beautiful local, excellent aperitif, friendly staff. I will be back (Original) Bellissimo locale, ottimo aperitivo, personale cordiale. Ci tornerò",3,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUMwMk9TdkJBEAE,eleonora piccolo,4,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUMwbUxPaVNREAE,Gianluca Vedovato,2,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwb1BMLTN3RRAB,Laura,5,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUMwd003NnJ3RRAB,Rosi Gallo,4,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURVbi1TQ0JBEAE,Gabriella Carani,5,a,year,365,"(Translated by Google) Cuisine, cocktails, courtesy, maximum rating. No herds and fired music but quality and care in every product. (Original) Cucina, cocktail, cortesia voto massimo. Niente mandrie e musica sparata ma qualità e cura in ogni prodotto.",1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURVNzVQZ0R3EAE,Tony Moross,3,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURVdDVhRktBEAE,Lorenzo Bonacina,4,a,year,365,"(Translated by Google) Nice place and honest aperitif; instead of having a buffet there are different types of aperitifs that are brought directly with the drink: maybe you do not pay for an appetite, but the quality feels like it is …",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSURVOC1ieHJ3RRAB,Tiziana Tempesta,3,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSURVbmFPbnhBRRAB,Roberta Meda,5,a,year,365,"(Translated by Google) We have already been several times in this place. Nice atmosphere, very kind and quick to serve. Council to try both the aperitif at 10 euros and the most delicious at 15. We have tried both meat and fish, both …",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURVd1lfQ2NnEAE,Luca CM Girardi,4,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURVdG8yNFFREAE,Rahel BADSHA,1,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURVbXNlQ0h3EAE,Alice Chime,1,a,year,365,"(Translated by Google) I have been to this place twice with friends during the week, the staff showed up quite lazy and unwilling to welcome us. I asked for a coffee and I was denied because the coffee machine had already been cleaned, at …",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURVeE82c1lREAE,Stefano Comi,5,a,year,365,"(Translated by Google) Very kind staff, attentive and always smiling! Very good dishes, excellent value for money !! Special mention to be open in the week of August! #deepmilano (Original) Personale gentilissimo, attento e sempre …",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURVaEpXZVp3EAE,erika chiozzi,4,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUNVdDRiUkZ3EAE,miky Gr,4,a,year,365,"(Translated by Google) A quiet aperitif, they bring you a mixed dish, € 10 each with a cocktail. Small tables both outside and inside, to spend an easy evening in company (Original) Aperitivo tranquillo, ti portano loro un piatto misto, 10 …",3,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVbjlfdl9BRRAB,Studio Corpo Academia,5,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUNVNzZxd1JBEAE,piston cup,5,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVcjZLQndRRRAB,Monica Menini,5,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUNVcC0zSUh3EAE,Paola Cinalli,5,a,year,365,(Translated by Google) Excellent cocktails and dishes also for vegetarians and vegans. Excellent hamburgers with vegetables (Original) Ottimi cocktail e piatti anche per vegetariani e vegani. Ottimi gli hamburger al piatto con verdure,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUNVLTczQ1RBEAE,Laura Santoni,4,a,year,365,"(Translated by Google) Very nice and elegant place, perfect for working aperitifs. The buffet offers a wide selection of foods. (Original) Locale molto bello ed elegante, ottimo per aperitivi di lavoro. Il buffet offre una vasta scelta di alimenti.",1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUNVcTVuZktBEAE,bico13,3,a,year,365,"(Translated by Google) Food level not great, service very polite and polite, location not the best (Original) Livello del cibo non eccelso, servizio molto cortese ed educato, location non il massimo",1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUNVeTVTUGFnEAE,marta tosi,3,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVNDVESjRRRRAB,Umberto d'Ambrosio,5,a,year,365,"(Translated by Google) Top top quality and taste. Pleasant environment, top staff. (Original) Qualità e gusto top top. Ambiente piacevole, personale top.",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVellpUDFRRRAB,Salvatore Di Fusco,4,a,year,365,(Translated by Google) Nice place and served well. Prices a little above average but worth it (Original) Bel posto e serviti bene.Prezzi un pò oltre la media ma ne vale la pena,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVNVl1LV9nRRAB,Carlo Durante,4,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVcVphQzhBRRAB,Fabio Bertola,4,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUNVaWJXM1Z3EAE,Klejna Nasto,4,a,year,365,"(Translated by Google) The aperitif is very very good. The cocktails also my favorite the moscow mule, one of the best in the city (Original) L'aperitivo è molto molto buono. I cocktail anche il mio preferito il moscow mule, uno dei migliori della città",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVcnU2QXBnRRAB,Marianna Repossi,3,a,year,365,"(Translated by Google) The place is nice, the drink is brought to the table and so avoid stand up and take your own meals, thus avoiding confusion. Only thing, they should make the air conditioning go a little longer. Recommended for an …",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUNVMHNXWlNBEAE,Andrea Baggini,5,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVX1BDcXVnRRAB,Carlo Borsani,1,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVdExYOWtBRRAB,Claudia,3,a,year,365,"(Translated by Google) Fearful cocktail, the best mojito I have ever drunk, even the very good long island, fair prices even if the meat appetizer (€ 15) I expected more varied. Bad thing is the fried old, and some pieces of hard focaccia. …",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVNUo2c3VnRRAB,Manuel Pasquadibisceglie,4,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVeEx6dGl3RRAB,Patrizia Falcomata',4,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVMktiZGl3RRAB,Supreeta Singh,4,a,year,365,,2,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSUNVNkxlNmJREAE,klaudio kosta,4,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNVeU5xcHFnRRAB,Silvia Felici,4,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSURrXzR5bmdRRRAB,Ghyrbo,4,a,year,365,"(Translated by Google) Courteous and helpful staff, excellent aperitif service with meat menu (Original) Personale cortese e disponibile, ottimo servizio per aperitivo con menu carne",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURrajVtYkdREAE,Douglas Williams,5,a,year,365,Great food and Great Staff!!! Must try the hamburger!,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURrdDhtM1B3EAE,Antonio Di Giorgio,4,a,year,365,,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSURrbDdMcWdRRRAB,RAFFAELE GHIDOLI,4,a,year,365,(Translated by Google) Excellent aperitif (Original) Ottima apericena,1,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURrbmJ5T1pBEAE,Tatiana Bichert,4,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSURrcGNfeXBBRRAB,Giuliano Giuzzi,3,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURrMGVldEt3EAE,Carlos Broch capdevila,5,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURra2NXYlV3EAE,Francesco Rossi,5,a,year,365,(Translated by Google) Very beautifull (Original) Bellissimo,3,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSURrM3A3YWd3RRAB,antonello pestoni,4,a,year,365,(Translated by Google) Aperitif in the standard at a reasonable price. Friendly and smiling staff (Original) Aperitivo nella norma ad un prezzo ragionevole. Personale gentile e sorridente,3,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURrbUtQNkx3EAE,Andrea Fattori,4,a,year,365,"(Translated by Google) Cocktails good, though not exceptional call them, in a quite sophisticated ambiance. The food served with the aperitif is more about quality than quantity, which for me is a plus, but if you want a happy hour that …",3,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSURFNzYycjhnRRAB,federica carbone,4,a,year,365,"(Translated by Google) Nice, cozy place and friendly staff. Aperitif (a dish) served at the table. (Original) Posto carino, raccolto e personale cordiale. Aperitivo ( un piatto) servito al tavolo.",2,1,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURFMjZIYVdnEAE,Andrea Cesti,4,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUNFbU1lTzhnRRAB,Marco Ricciardi,4,a,year,365,"(Translated by Google) Great hamburgers, not discounted price a little high, but normally Milan. (Original) Hamburgher ottimo, prezzo non scontato un po' alto, ma nella norma si Milano.",2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUQ0cGFfWTVRRRAB,Insta Lova,3,a,year,365,,2,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChdDSUhNMG9nS0VJQ0FnSUM0dDVHZGx3RRAB,Jessica Convertino,5,a,year,365,,1,0,-1,0,0
Deep Milano,ChIJIcEXcpnGhkcRfVwh3l8wlBw,2.0,3.9,3,True,False,True,True,True,True,True,ChZDSUhNMG9nS0VJQ0FnSURRMkpfWkxREAE,Aldo B,2,a,year,365,"(Translated by Google) Particular and refined happy hour: excellent cocktails, original snacks of excellent quality and table service make the happy hour pleasant and relaxing, without having to queue and elbowing for a saucer of cold …",2,0,-1,0,0
