price_level,rating,user_ratings_total,is_elite,rank,stars,days_ago 
2,4.1,504,False,20,3,150
2,4.1,504,True,60,3,150
2,4.1,504,False,4,5,150
2,4.1,504,False,0,3,150
2,4.1,504,False,23,2,150
2,4.1,504,True,162,4,150
2,4.1,504,True,16,4,150
2,4.1,504,False,3,5,150
2,4.1,504,False,15,3,150
2,4.1,504,True,87,5,150
2,4.1,504,True,52,3,150
2,4.1,504,True,51,5,150
2,4.1,504,False,17,4,150
2,4.1,504,False,40,5,150
2,4.1,504,False,9,5,150
2,4.1,504,False,21,3,150
2,4.1,504,False,1,5,150
2,4.1,504,False,0,4,150
2,4.1,504,False,4,1,150
2,4.1,504,True,19,5,150
2,4.1,504,True,42,4,150
2,4.1,504,True,40,4,150
2,4.1,504,False,0,4,150
2,4.1,504,True,52,3,180
2,4.1,504,True,33,5,180
2,4.1,504,True,18,4,180
2,4.1,504,True,15,3,180
2,4.1,504,False,7,5,180
2,4.1,504,True,104,5,180
2,4.1,504,True,3,4,180
2,4.1,504,False,3,5,180
2,4.1,504,False,2,4,180
2,4.1,504,False,3,4,180
2,4.1,504,False,47,4,180
2,4.1,504,False,0,5,180
2,4.1,504,False,13,3,180
2,4.1,504,True,35,4,180
2,4.1,504,True,0,5,180
2,4.1,504,True,148,5,180
2,4.1,504,True,15,4,180
2,4.1,504,False,43,3,210
2,4.1,504,True,77,3,210
2,4.1,504,True,30,4,210
2,4.1,504,True,213,3,210
2,4.1,504,False,22,4,210
2,4.1,504,True,21,4,210
2,4.1,504,False,0,5,210
2,4.1,504,False,2,5,210
2,4.1,504,True,19,5,210
2,4.1,504,False,0,4,210
2,4.1,504,True,29,5,210
2,4.1,504,True,25,3,210
2,4.1,504,True,9,4,210
2,4.1,504,True,40,5,210
2,4.1,504,False,7,4,210
2,4.1,504,True,24,5,210
2,4.1,504,True,81,3,210
2,4.1,504,False,0,4,210
2,4.1,504,False,12,5,210
2,4.1,504,True,6,5,210
2,4.1,504,True,131,4,210
2,4.1,504,False,4,4,210
2,4.1,504,False,1,5,210
2,4.1,504,False,5,3,210
2,4.1,504,False,2,4,210
2,4.1,504,False,1,4,210
2,4.1,504,False,0,5,210
2,4.1,504,False,5,3,240
2,4.1,504,True,52,4,240
2,4.1,504,False,23,5,240
2,4.1,504,True,87,3,240
2,4.1,504,False,10,4,240
2,4.1,504,True,4,5,240
2,4.1,504,False,11,4,240
2,4.1,504,False,9,4,240
2,4.1,504,False,0,5,240
2,4.1,504,True,5,4,240
2,4.1,504,False,0,5,240
2,4.1,504,False,82,3,240
2,4.1,504,True,3,4,240
2,4.1,504,False,0,5,270
2,4.1,504,False,3,5,270
2,4.1,504,True,27,4,270
2,4.1,504,True,27,5,270
2,4.1,504,True,17,3,270
2,4.1,504,True,32,5,270
2,4.1,504,False,1,1,270
2,4.1,504,False,20,5,270
2,4.1,504,True,24,5,270
2,4.1,504,False,52,4,270
2,4.1,504,True,10,4,330
2,4.1,504,False,25,5,330
2,4.1,504,True,62,5,365
2,4.1,504,True,14,5,365
2,4.1,504,True,6,5,365
2,4.1,504,True,32,4,365
2,4.1,504,False,4,5,365
2,4.1,504,True,26,5,365
2,4.1,504,True,14,4,365
2,4.1,504,False,18,1,365
2,4.1,504,True,12,4,365
2,4.1,504,False,11,5,365
2,4.1,504,True,94,4,365
2,4.1,504,False,3,4,365
2,4.1,504,False,1,5,365
2,4.1,504,False,2,3,365
2,4.1,504,False,1,4,365
2,4.1,504,True,15,5,365
2,4.1,504,True,107,5,365
2,4.1,504,False,2,4,365
2,4.1,504,True,162,3,365
2,4.1,504,True,17,5,365
2,4.1,504,True,39,5,365
2,4.1,504,True,9,4,365
2,4.1,504,True,24,4,365
2,4.1,504,False,15,5,365
2,4.1,504,False,4,5,365
2,4.1,504,True,19,5,365
2,4.1,504,False,13,5,365
2,4.1,504,True,27,5,365
2,4.1,504,True,101,4,365
2,4.1,504,True,60,4,365
2,4.1,504,True,90,5,365
2,4.1,504,True,95,4,365
2,4.1,504,True,2,3,365
2,4.1,504,True,81,3,365
2,4.1,504,True,13,5,365
2,4.1,504,False,3,5,365
2,4.1,504,True,115,5,365
2,4.1,504,True,8,4,365
2,4.1,504,False,2,4,365
2,4.1,504,True,15,3,365
2,4.1,504,True,46,3,365
2,4.1,504,True,11,3,365
2,4.1,504,False,0,3,365
2,4.1,504,False,14,4,365
2,4.1,504,True,72,5,365
2,4.1,504,False,5,5,365
2,4.1,504,True,13,5,365
2,4.1,504,True,2,5,365
2,4.1,504,True,59,4,365
2,4.1,504,True,3,3,365
2,4.1,504,False,2,5,365
2,4.1,504,True,17,4,365
2,4.1,504,False,3,4,365
2,4.1,504,True,10,4,365
2,4.1,504,False,4,5,365
2,4.1,504,False,6,4,365
2,4.1,504,False,15,4,365
2,4.1,504,True,220,5,365
2,4.1,504,True,20,4,365
2,4.1,504,False,53,5,365
2,4.1,504,True,11,5,365
2,4.1,504,True,3,3,365
2,4.1,504,True,18,5,365
2,4.1,504,True,4,5,365
2,4.1,504,True,135,4,365
2,4.1,504,True,20,4,365
2,4.1,504,False,2,3,365
2,4.1,504,True,118,5,365
2,4.1,504,False,0,4,365
2,4.1,504,True,38,2,365
2,4.1,504,False,73,3,365
2,4.1,504,True,18,4,365
2,4.1,504,True,18,5,365
2,4.1,504,False,2,4,365
2,4.1,504,False,1,4,365
2,4.1,504,False,0,5,365
2,4.1,504,False,0,3,365
2,4.1,504,True,51,4,365
2,4.1,504,True,23,5,365
2,4.1,504,True,2,5,365
2,4.1,504,True,74,3,365
2,4.1,504,True,24,3,365
2,4.1,504,False,1,5,365
2,4.1,504,True,89,5,365
2,4.1,504,False,10,1,365
2,4.1,504,False,0,5,365
2,4.1,504,True,103,5,365
2,4.1,504,True,82,3,365
2,4.1,504,False,0,5,365
2,4.1,504,False,5,5,365
2,4.1,504,False,10,3,365
2,4.1,504,True,0,5,365
2,4.1,504,True,52,3,365
2,4.1,504,True,91,5,365
2,4.1,504,True,16,1,365
2,4.1,504,True,59,3,365
2,4.1,504,True,121,2,365
2,4.1,504,False,9,5,365
2,4.1,504,True,4,4,365
2,4.1,504,False,0,5,365
2,4.1,504,True,269,4,365
2,4.1,504,True,102,4,365
2,4.1,504,True,111,4,365
2,4.1,504,True,136,4,365
2,4.1,504,True,244,3,365
2,4.1,504,False,43,4,365
2,4.1,504,True,65,5,365
2,4.1,504,False,7,1,365
2,4.1,504,False,28,5,365
2,4.1,504,True,85,4,365
2,4.1,504,False,3,5,365
2,4.1,504,True,48,4,365
2,4.1,504,False,2,5,365
2,4.1,504,False,121,4,365
2,4.1,504,True,7,5,365
2,4.1,504,True,63,4,365
2,4.1,504,True,0,5,365
2,4.1,504,True,46,3,365
2,4.1,504,True,37,2,365
2,4.1,504,False,6,5,365
2,4.1,504,True,9,5,365
2,4.1,504,True,11,4,365
2,4.1,504,True,47,5,365
2,4.1,504,True,81,3,365
2,4.1,504,False,1,5,365
2,4.1,504,True,61,2,365
2,4.1,504,True,117,4,365
2,4.1,504,True,0,4,365
2,4.1,504,False,43,4,365
2,4.1,504,True,1,5,365
2,4.1,504,True,76,4,365
2,4.1,504,False,0,5,365
2,4.1,504,False,6,5,365
2,4.1,504,False,5,4,365
2,4.1,504,False,1,5,365
2,4.1,504,True,228,4,365
2,4.1,504,True,12,5,365
2,4.1,504,True,16,4,365
2,4.1,504,True,58,5,730
2,4.1,504,True,27,5,730
2,4.1,504,False,12,4,730
2,4.1,504,True,37,4,730
2,4.1,504,True,1,5,730
2,4.1,504,False,3,4,730
2,4.1,504,True,58,3,730
2,4.1,504,False,5,5,730
2,4.1,504,True,28,5,730
2,4.1,504,True,17,5,730
2,4.1,504,True,61,4,730
2,4.1,504,False,4,4,730
2,4.1,504,True,67,5,730
2,4.1,504,True,27,5,730
2,4.1,504,False,1,4,730
2,4.1,504,True,237,5,730
2,4.1,504,True,156,4,730
2,4.1,504,False,5,5,730
2,4.1,504,False,13,4,730
2,4.1,504,True,61,5,730
2,4.1,504,True,355,5,730
2,4.1,504,False,16,5,730
2,4.1,504,False,8,4,730
2,4.1,504,True,6,4,730
2,4.1,504,True,95,3,730
2,4.1,504,False,8,4,730
2,4.1,504,True,235,4,730
2,4.1,504,False,1,1,730
2,4.1,504,True,21,4,730
2,4.1,504,False,2,5,730
2,4.1,504,True,86,5,730
2,4.1,504,True,52,5,730
2,4.1,504,False,1,1,730
2,4.1,504,True,7,5,730
2,4.1,504,True,32,4,730
2,4.1,504,False,0,5,730
2,4.1,504,True,110,4,730
2,4.1,504,False,0,3,730
2,4.1,504,True,113,4,730
2,4.1,504,True,6,4,730
2,4.1,504,False,76,4,730
2,4.1,504,True,14,5,730
2,4.1,504,True,86,5,730
2,4.1,504,True,7,4,730
2,4.1,504,True,12,3,730
2,4.1,504,True,60,5,730
2,4.1,504,True,37,4,730
2,4.1,504,False,68,5,730
2,4.1,504,True,83,5,730
2,4.1,504,False,1,5,730
2,4.1,504,True,61,5,730
2,4.1,504,True,52,4,730
2,4.1,504,True,53,5,730
2,4.1,504,True,4,5,730
2,4.1,504,False,7,5,730
2,4.1,504,True,11,4,730
2,4.1,504,True,9,1,730
2,4.1,504,True,30,4,730
2,4.1,504,True,38,5,730
2,4.1,504,True,24,5,730
2,4.1,504,True,4,4,730
2,4.1,504,False,3,5,730
2,4.1,504,False,6,3,730
2,4.1,504,False,0,5,730
2,4.1,504,True,1,5,730
2,4.1,504,True,32,5,730
2,4.1,504,False,0,3,730
2,4.1,504,True,18,4,730
2,4.1,504,True,40,5,730
2,4.1,504,False,0,5,730
2,4.1,504,True,25,4,730
2,4.1,504,True,1,5,730
2,4.1,504,True,134,4,730
2,4.1,504,True,14,5,730
2,4.1,504,True,12,2,730
2,4.1,504,True,125,4,730
2,4.1,504,True,4,4,730
2,4.1,504,True,16,4,730
2,4.1,504,True,8,5,730
2,4.1,504,True,5,4,730
2,4.1,504,True,4,3,730
2,4.1,504,True,39,5,730
2,4.1,504,False,42,4,730
2,4.1,504,False,0,3,730
2,4.1,504,True,67,4,730
2,4.1,504,True,18,4,730
2,4.1,504,False,0,4,730
2,4.1,504,False,5,5,730
2,4.1,504,True,12,3,730
2,4.1,504,True,19,3,730
2,4.1,504,True,101,4,730
2,4.1,504,True,82,3,730
2,4.1,504,False,23,5,730
2,4.1,504,True,160,4,730
2,4.1,504,True,32,2,730
2,4.1,504,True,53,5,730
2,4.1,504,True,115,4,730
2,4.1,504,True,27,5,730
2,4.1,504,False,8,5,730
2,4.1,504,True,5,4,730
2,4.1,504,False,1,5,730
2,4.1,504,True,33,5,730
2,4.1,504,False,0,5,730
2,4.1,504,True,28,3,730
2,4.1,504,True,34,4,730
2,4.1,504,True,16,5,730
2,4.1,504,True,37,4,730
2,4.1,504,True,328,3,730
2,4.1,504,True,119,5,730
2,4.1,504,True,9,5,730
2,4.1,504,True,92,4,730
2,4.1,504,True,33,3,730
2,4.1,504,True,95,5,730
2,4.1,504,False,0,5,730
2,4.1,504,False,0,4,730
2,4.1,504,False,0,5,730
2,4.1,504,False,0,5,730
2,4.1,504,False,2,5,730
2,4.1,504,False,0,5,730
2,4.1,504,False,4,1,730
2,4.1,504,False,3,4,730
2,4.1,504,True,58,5,730
2,4.1,504,True,91,4,730
2,4.1,504,True,35,4,730
2,4.1,504,False,32,5,730
2,4.1,504,True,106,5,730
2,4.1,504,False,17,5,730
2,4.1,504,False,5,4,1095
2,4.1,504,True,119,4,1095
2,4.1,504,False,0,4,1095
2,4.1,504,True,30,5,1095
2,4.1,504,False,42,5,1095
2,4.1,504,True,42,4,1095
2,4.1,504,False,7,5,1095
2,4.1,504,False,1,5,1095
2,4.1,504,False,1,5,1095
2,4.1,504,True,26,5,1095
3,4.3,535,True,15,4,14
3,4.3,535,False,8,5,21
3,4.3,535,False,4,5,60
3,4.3,535,False,7,4,60
3,4.3,535,False,1,4,60
3,4.3,535,False,1,4,60
3,4.3,535,True,30,5,120
3,4.3,535,False,0,5,120
3,4.3,535,True,5,5,120
3,4.3,535,True,289,5,120
3,4.3,535,True,60,5,120
3,4.3,535,False,4,5,120
3,4.3,535,False,25,5,120
3,4.3,535,True,27,4,120
3,4.3,535,True,5,4,120
3,4.3,535,False,0,5,150
3,4.3,535,False,13,5,150
3,4.3,535,True,35,5,150
3,4.3,535,False,2,4,150
3,4.3,535,True,30,4,180
3,4.3,535,True,12,5,180
3,4.3,535,False,0,5,180
3,4.3,535,True,0,5,210
3,4.3,535,True,87,3,210
3,4.3,535,False,26,5,210
3,4.3,535,True,72,5,210
3,4.3,535,True,21,4,210
3,4.3,535,False,5,5,240
3,4.3,535,True,58,4,240
3,4.3,535,False,5,5,270
3,4.3,535,False,5,5,330
3,4.3,535,False,2,5,330
3,4.3,535,True,131,4,330
3,4.3,535,False,8,5,365
3,4.3,535,False,4,5,365
3,4.3,535,False,7,5,365
3,4.3,535,False,2,3,365
3,4.3,535,False,0,5,365
3,4.3,535,True,90,4,365
3,4.3,535,False,16,5,365
3,4.3,535,True,7,4,365
3,4.3,535,False,1,5,365
3,4.3,535,True,5,4,365
3,4.3,535,False,0,4,365
3,4.3,535,True,0,5,365
3,4.3,535,True,15,4,365
3,4.3,535,True,91,5,365
3,4.3,535,True,72,5,365
3,4.3,535,True,184,5,365
3,4.3,535,False,0,3,365
3,4.3,535,True,91,3,365
3,4.3,535,True,148,4,365
3,4.3,535,True,0,5,365
3,4.3,535,True,49,5,365
3,4.3,535,True,90,5,365
3,4.3,535,True,158,4,365
3,4.3,535,True,34,4,365
3,4.3,535,False,14,2,365
3,4.3,535,True,52,5,365
3,4.3,535,True,120,5,365
3,4.3,535,True,65,4,365
3,4.3,535,False,31,3,365
3,4.3,535,True,4,4,365
3,4.3,535,True,4,5,365
3,4.3,535,True,125,4,365
3,4.3,535,True,7,4,365
3,4.3,535,True,20,2,365
3,4.3,535,False,1,5,365
3,4.3,535,True,140,4,365
3,4.3,535,True,76,4,365
3,4.3,535,True,66,5,365
3,4.3,535,False,0,4,365
3,4.3,535,True,147,3,365
3,4.3,535,False,13,4,365
3,4.3,535,True,9,4,365
3,4.3,535,False,68,3,365
3,4.3,535,False,0,5,365
3,4.3,535,True,211,4,365
3,4.3,535,False,3,5,365
3,4.3,535,True,72,4,365
3,4.3,535,True,19,5,365
3,4.3,535,True,16,4,365
3,4.3,535,True,54,3,365
3,4.3,535,False,0,4,365
3,4.3,535,True,17,3,365
3,4.3,535,True,68,4,365
3,4.3,535,True,284,4,365
3,4.3,535,False,0,5,365
3,4.3,535,True,12,3,365
3,4.3,535,False,0,3,365
3,4.3,535,True,246,5,365
3,4.3,535,True,37,5,365
3,4.3,535,True,49,5,365
3,4.3,535,True,2,2,365
3,4.3,535,True,105,5,365
3,4.3,535,True,15,5,365
3,4.3,535,True,260,4,365
3,4.3,535,False,0,5,365
3,4.3,535,True,108,5,365
3,4.3,535,False,8,5,365
3,4.3,535,False,4,4,365
3,4.3,535,True,50,4,365
3,4.3,535,True,12,5,365
3,4.3,535,True,19,5,365
3,4.3,535,True,11,5,365
3,4.3,535,True,61,5,365
3,4.3,535,False,21,5,365
3,4.3,535,True,8,4,365
3,4.3,535,False,1,5,365
3,4.3,535,True,31,4,365
3,4.3,535,False,1,5,365
3,4.3,535,False,3,4,365
3,4.3,535,True,514,5,365
3,4.3,535,False,7,5,365
3,4.3,535,True,23,5,365
3,4.3,535,True,89,5,365
3,4.3,535,True,154,5,365
3,4.3,535,True,299,4,365
3,4.3,535,False,8,4,365
3,4.3,535,False,2,5,365
3,4.3,535,True,478,4,365
3,4.3,535,True,33,5,365
3,4.3,535,False,12,4,365
3,4.3,535,True,66,4,365
3,4.3,535,True,1,5,365
3,4.3,535,True,24,5,365
3,4.3,535,True,61,4,365
3,4.3,535,True,77,5,365
3,4.3,535,False,1,5,365
3,4.3,535,False,17,5,365
3,4.3,535,False,1,5,365
3,4.3,535,False,13,4,365
3,4.3,535,True,56,5,365
3,4.3,535,False,4,2,365
3,4.3,535,True,47,1,365
3,4.3,535,True,8,4,365
3,4.3,535,True,118,5,365
3,4.3,535,False,3,5,365
3,4.3,535,True,13,5,365
3,4.3,535,True,38,5,365
3,4.3,535,True,9,4,365
3,4.3,535,False,10,4,365
3,4.3,535,True,39,3,365
3,4.3,535,True,94,2,365
3,4.3,535,True,9,5,365
3,4.3,535,False,10,5,365
3,4.3,535,True,7,5,365
3,4.3,535,False,34,4,365
3,4.3,535,False,0,5,365
3,4.3,535,False,4,5,365
3,4.3,535,True,68,4,365
3,4.3,535,True,34,4,365
3,4.3,535,False,23,5,365
3,4.3,535,True,63,3,365
3,4.3,535,False,0,4,365
3,4.3,535,True,44,4,365
3,4.3,535,True,1,4,365
3,4.3,535,False,0,4,365
3,4.3,535,True,164,4,365
3,4.3,535,True,60,5,365
3,4.3,535,True,26,4,365
3,4.3,535,True,2,4,365
3,4.3,535,False,1,4,365
3,4.3,535,False,8,3,365
3,4.3,535,False,1,5,365
3,4.3,535,False,14,5,365
3,4.3,535,False,3,5,365
3,4.3,535,True,9,5,365
3,4.3,535,True,1,4,365
3,4.3,535,True,95,5,365
3,4.3,535,True,360,4,365
3,4.3,535,True,38,3,365
3,4.3,535,True,18,5,365
3,4.3,535,False,0,5,365
3,4.3,535,True,1,5,365
3,4.3,535,False,10,4,365
3,4.3,535,True,13,5,365
3,4.3,535,True,40,3,365
3,4.3,535,True,0,4,365
3,4.3,535,True,91,4,365
3,4.3,535,True,228,5,365
3,4.3,535,True,59,5,365
3,4.3,535,True,33,5,365
3,4.3,535,False,13,5,365
3,4.3,535,False,4,3,365
3,4.3,535,False,0,5,365
3,4.3,535,True,34,5,365
3,4.3,535,True,82,5,365
3,4.3,535,False,2,4,365
3,4.3,535,True,43,5,365
3,4.3,535,True,37,5,365
3,4.3,535,True,26,5,365
3,4.3,535,True,11,4,365
3,4.3,535,True,28,5,365
3,4.3,535,True,7,5,365
3,4.3,535,False,5,3,365
3,4.3,535,True,109,3,365
3,4.3,535,True,92,5,365
3,4.3,535,True,96,4,365
3,4.3,535,True,26,5,365
3,4.3,535,True,55,4,365
3,4.3,535,False,0,3,365
3,4.3,535,True,121,3,365
3,4.3,535,True,257,3,365
3,4.3,535,False,0,2,365
3,4.3,535,True,175,5,365
3,4.3,535,True,76,2,365
3,4.3,535,True,42,5,365
3,4.3,535,True,84,5,365
3,4.3,535,False,1,4,365
3,4.3,535,False,5,4,365
3,4.3,535,True,152,5,365
3,4.3,535,True,3,4,365
3,4.3,535,True,24,4,365
3,4.3,535,True,5,4,365
3,4.3,535,True,261,5,365
3,4.3,535,True,29,4,365
3,4.3,535,True,2,5,365
3,4.3,535,True,19,5,730
3,4.3,535,True,0,4,730
3,4.3,535,True,76,4,730
3,4.3,535,False,21,5,730
3,4.3,535,True,262,3,730
3,4.3,535,False,9,1,730
3,4.3,535,False,2,5,730
3,4.3,535,True,0,3,730
3,4.3,535,True,82,3,730
3,4.3,535,True,15,4,730
3,4.3,535,False,0,4,730
3,4.3,535,True,3,5,730
3,4.3,535,True,242,5,730
3,4.3,535,False,0,4,730
3,4.3,535,False,4,3,730
3,4.3,535,True,39,5,730
3,4.3,535,True,10,3,730
3,4.3,535,True,32,4,730
3,4.3,535,False,1,5,730
3,4.3,535,True,16,4,730
3,4.3,535,True,32,4,730
3,4.3,535,True,29,2,730
3,4.3,535,False,1,5,730
3,4.3,535,False,0,3,730
3,4.3,535,False,4,4,730
3,4.3,535,False,0,2,730
3,4.3,535,True,37,3,730
3,4.3,535,True,61,4,730
3,4.3,535,False,6,5,730
3,4.3,535,False,2,5,730
3,4.3,535,False,0,5,730
3,4.3,535,True,1,4,730
3,4.3,535,True,79,4,730
3,4.3,535,True,41,5,730
3,4.3,535,True,1,5,730
3,4.3,535,False,1,4,730
3,4.3,535,True,145,5,730
3,4.3,535,True,42,5,730
3,4.3,535,False,16,3,730
3,4.3,535,False,24,5,730
3,4.3,535,False,4,3,730
3,4.3,535,True,34,5,730
3,4.3,535,False,0,5,730
3,4.3,535,False,0,5,730
3,4.3,535,False,2,4,730
3,4.3,535,False,7,5,730
3,4.3,535,True,5,5,730
3,4.3,535,True,19,5,730
3,4.3,535,True,15,5,730
3,4.3,535,True,29,5,730
3,4.3,535,True,0,3,730
3,4.3,535,True,50,4,730
3,4.3,535,False,8,5,730
3,4.3,535,True,8,5,730
3,4.3,535,False,0,5,730
3,4.3,535,True,100,5,730
3,4.3,535,False,71,5,730
3,4.3,535,True,25,4,730
3,4.3,535,False,8,3,730
3,4.3,535,True,509,1,730
3,4.3,535,False,1,4,730
3,4.3,535,True,43,5,730
3,4.3,535,True,171,2,730
3,4.3,535,True,106,4,730
3,4.3,535,False,8,5,730
3,4.3,535,False,1,2,730
3,4.3,535,True,153,5,730
3,4.3,535,False,0,4,730
3,4.3,535,True,11,5,730
3,4.3,535,True,110,5,730
3,4.3,535,True,19,5,730
3,4.3,535,False,1,4,730
3,4.3,535,True,31,4,730
3,4.3,535,False,6,3,730
3,4.3,535,True,24,4,730
3,4.3,535,True,44,3,730
3,4.3,535,False,30,4,730
3,4.3,535,True,15,5,730
3,4.3,535,False,4,5,730
3,4.3,535,True,6,4,730
3,4.3,535,True,362,5,730
3,4.3,535,True,25,4,730
3,4.3,535,True,13,5,730
3,4.3,535,False,0,4,730
3,4.3,535,False,1,5,730
3,4.3,535,True,188,4,730
3,4.3,535,True,46,5,730
3,4.3,535,False,54,4,730
3,4.3,535,True,24,3,730
3,4.3,535,True,22,2,730
3,4.3,535,True,83,5,730
3,4.3,535,True,3,4,730
3,4.3,535,False,0,5,730
3,4.3,535,True,28,5,730
3,4.3,535,False,13,5,730
3,4.3,535,True,109,4,730
3,4.3,535,True,6,4,730
3,4.3,535,False,4,1,730
3,4.3,535,False,9,2,730
3,4.3,535,False,5,3,730
3,4.3,535,True,228,3,730
3,4.3,535,True,69,4,730
3,4.3,535,True,695,4,730
3,4.3,535,False,1,5,730
3,4.3,535,True,34,2,730
3,4.3,535,True,5,3,730
3,4.3,535,True,14,4,730
3,4.3,535,True,14,5,730
3,4.3,535,True,57,4,730
3,4.3,535,True,193,4,730
3,4.3,535,True,4,5,730
3,4.3,535,True,237,5,730
3,4.3,535,True,25,4,730
3,4.3,535,True,92,3,730
3,4.3,535,True,32,5,730
3,4.3,535,True,246,4,730
3,4.3,535,True,16,4,730
3,4.3,535,True,15,5,730
3,4.3,535,True,105,3,730
3,4.3,535,True,46,5,730
3,4.3,535,True,62,5,730
3,4.3,535,False,13,5,730
3,4.3,535,True,118,4,730
3,4.3,535,False,0,3,730
3,4.3,535,False,2,5,730
3,4.3,535,False,10,5,730
3,4.3,535,False,4,4,730
3,4.3,535,True,101,5,730
3,4.3,535,False,2,3,730
3,4.3,535,False,22,5,730
3,4.3,535,True,21,4,730
3,4.3,535,True,5,2,730
3,4.3,535,True,213,3,730
3,4.3,535,True,125,5,730
3,4.3,535,True,4,4,730
3,4.3,535,True,74,5,730
3,4.3,535,True,150,4,730
3,4.3,535,False,6,4,730
3,4.3,535,False,10,5,730
3,4.3,535,True,21,5,730
3,4.3,535,True,237,5,730
3,4.3,535,True,75,4,730
3,4.3,535,True,87,4,730
3,4.3,535,True,30,2,730
3,4.3,535,False,4,5,730
3,4.3,535,True,32,4,730
3,4.3,535,True,24,4,730
3,4.3,535,True,6,5,730
3,4.3,535,True,1,4,730
3,4.3,535,True,186,5,730
3,4.3,535,True,15,2,730
3,4.3,535,True,51,5,730
3,4.3,535,True,17,4,730
3,4.3,535,True,36,5,730
3,4.3,535,True,12,5,730
3,4.3,535,True,13,4,730
3,4.3,535,True,31,3,730
3,4.3,535,False,6,5,730
3,4.3,535,True,12,5,730
3,4.3,535,True,5,5,730
3,4.3,535,False,303,5,730
3,4.3,535,True,296,3,730
3,4.3,535,True,33,3,730
3,4.3,535,True,28,5,730
3,4.3,535,True,14,4,730
3,4.3,535,False,16,5,730
3,4.3,535,True,120,5,730
3,4.3,535,True,2,4,730
3,4.3,535,True,251,3,730
3,4.3,535,True,22,5,730
3,4.3,535,True,41,5,730
3,4.3,535,True,152,4,730
3,4.3,535,True,15,4,730
3,4.3,535,False,5,4,730
3,4.3,535,True,3,4,730
3,4.3,535,True,17,4,1095
3,4.3,535,True,153,5,1095
3,4.3,535,True,49,4,1095
3,4.3,535,False,2,5,1095
3,4.3,535,False,4,4,1095
3,4.3,535,False,5,3,1095
3,4.3,535,True,19,5,1095
2,3.8,884,False,1,1,14
2,3.8,884,True,95,2,30
2,3.8,884,False,1,5,30
2,3.8,884,True,24,3,60
2,3.8,884,False,4,4,120
2,3.8,884,False,338,4,120
2,3.8,884,True,134,3,120
2,3.8,884,True,3,4,120
2,3.8,884,True,240,3,120
2,3.8,884,False,2,4,120
2,3.8,884,False,8,2,120
2,3.8,884,False,0,5,150
2,3.8,884,False,2,2,150
2,3.8,884,False,4,1,150
2,3.8,884,True,71,3,150
2,3.8,884,True,0,5,150
2,3.8,884,False,6,5,180
2,3.8,884,False,10,1,180
2,3.8,884,True,70,5,180
2,3.8,884,True,37,4,180
2,3.8,884,False,5,1,180
2,3.8,884,False,5,3,180
2,3.8,884,True,33,5,180
2,3.8,884,False,0,2,180
2,3.8,884,False,1,3,180
2,3.8,884,True,9,5,180
2,3.8,884,True,10,5,180
2,3.8,884,False,2,1,210
2,3.8,884,True,249,3,210
2,3.8,884,False,2,1,210
2,3.8,884,True,74,4,210
2,3.8,884,False,0,5,210
2,3.8,884,False,0,5,210
2,3.8,884,False,10,2,210
2,3.8,884,True,14,4,210
2,3.8,884,True,44,4,210
2,3.8,884,True,27,4,210
2,3.8,884,False,6,3,210
2,3.8,884,False,6,2,210
2,3.8,884,False,17,4,240
2,3.8,884,False,10,5,240
2,3.8,884,True,8,1,240
2,3.8,884,True,34,4,240
2,3.8,884,False,0,2,240
2,3.8,884,False,8,5,240
2,3.8,884,True,42,5,240
2,3.8,884,True,74,4,240
2,3.8,884,False,15,3,240
2,3.8,884,False,11,5,270
2,3.8,884,True,222,4,270
2,3.8,884,True,14,4,330
2,3.8,884,True,6,5,330
2,3.8,884,False,4,3,365
2,3.8,884,False,99,1,365
2,3.8,884,True,0,3,365
2,3.8,884,True,30,4,365
2,3.8,884,True,31,2,365
2,3.8,884,True,17,3,365
2,3.8,884,True,14,4,365
2,3.8,884,True,118,3,365
2,3.8,884,True,31,5,365
2,3.8,884,False,6,4,365
2,3.8,884,True,0,5,365
2,3.8,884,False,29,5,365
2,3.8,884,True,34,4,365
2,3.8,884,True,10,4,365
2,3.8,884,True,187,3,365
2,3.8,884,True,24,5,365
2,3.8,884,False,2,4,365
2,3.8,884,False,0,5,365
2,3.8,884,False,1,4,365
2,3.8,884,False,0,4,365
2,3.8,884,False,0,5,365
2,3.8,884,False,11,4,365
2,3.8,884,False,7,5,365
2,3.8,884,False,4,4,365
2,3.8,884,True,43,5,365
2,3.8,884,True,61,4,365
2,3.8,884,False,25,4,365
2,3.8,884,True,6,5,365
2,3.8,884,True,189,3,365
2,3.8,884,True,26,4,365
2,3.8,884,True,88,5,365
2,3.8,884,False,25,5,365
2,3.8,884,True,161,5,365
2,3.8,884,False,10,3,365
2,3.8,884,False,3,3,365
2,3.8,884,True,36,5,365
2,3.8,884,True,14,3,365
2,3.8,884,False,0,4,365
2,3.8,884,False,81,4,365
2,3.8,884,False,7,4,365
2,3.8,884,False,0,4,365
2,3.8,884,True,38,5,365
2,3.8,884,True,222,5,365
2,3.8,884,False,6,2,365
2,3.8,884,True,11,3,365
2,3.8,884,False,0,5,365
2,3.8,884,False,54,4,365
2,3.8,884,True,10,4,365
2,3.8,884,True,63,3,365
2,3.8,884,True,47,2,365
2,3.8,884,True,55,5,365
2,3.8,884,True,44,3,365
